playerID,trialID,groupID,nplayers,condition,questions.per.block,initial.rating,initial.decision.time,social.rating,social.decision.time,final.rating,final.decision.time,orientation,know.anyone,remember.initial.ratings,use.social.info,experiment.intent
9,262,1,10,Hands,10,55,8219,34,7391,57,10125,0,Prefer_not_to_answer,90,Mostly_individual,Social_influence
9,263,1,10,Hands,10,34,14782,17,7125,36,7125,0,Prefer_not_to_answer,90,Mostly_individual,Social_influence
9,264,1,10,Hands,10,25,6625,14,5234,22,4578,0,Prefer_not_to_answer,90,Mostly_individual,Social_influence
9,265,1,10,Hands,10,8,13063,29,3156,19,17625,0,Prefer_not_to_answer,90,Mostly_individual,Social_influence
9,266,1,10,Hands,10,39,17438,54,5844,42,7234,0,Prefer_not_to_answer,90,Mostly_individual,Social_influence
9,267,1,10,Hands,10,45,14906,40,2250,44,10922,0,Prefer_not_to_answer,90,Mostly_individual,Social_influence
9,268,1,10,Hands,10,7,11860,30,3015,8,12875,0,Prefer_not_to_answer,90,Mostly_individual,Social_influence
9,269,1,10,Hands,10,43,18235,27,5110,42,6640,0,Prefer_not_to_answer,90,Mostly_individual,Social_influence
9,270,1,10,Hands,10,62,8562,70,4516,62,5766,0,Prefer_not_to_answer,90,Mostly_individual,Social_influence
10,271,1,10,Art,10,77,6188,54,1985,83,4266,0,No,36,Mostly_individual,Social_influence
10,272,1,10,Art,10,77,4671,58,2250,87,3485,0,No,36,Mostly_individual,Social_influence
10,273,1,10,Art,10,68,4891,77,5813,72,5359,0,No,36,Mostly_individual,Social_influence
10,274,1,10,Art,10,32,4938,58,3703,54,3047,0,No,36,Mostly_individual,Social_influence
10,275,1,10,Art,10,94,4438,89,4063,92,4782,0,No,36,Mostly_individual,Social_influence
10,276,1,10,Art,10,66,5563,47,3250,62,3406,0,No,36,Mostly_individual,Social_influence
10,277,1,10,Art,10,45,6375,56,2844,44,3953,0,No,36,Mostly_individual,Social_influence
10,278,1,10,Art,10,45,4422,91,3812,45,3313,0,No,36,Mostly_individual,Social_influence
10,279,1,10,Art,10,53,4453,44,3781,57,7563,0,No,36,Mostly_individual,Social_influence
10,280,1,10,Art,10,71,4453,75,3906,61,2406,0,No,36,Mostly_individual,Social_influence
10,281,1,10,Faces,10,2,6078,57,3609,4,3187,0,No,36,Mostly_individual,Social_influence
10,282,1,10,Faces,10,2,3360,40,2969,3,3718,0,No,36,Mostly_individual,Social_influence
10,283,1,10,Faces,10,6,4469,6,4797,5,3297,0,No,36,Mostly_individual,Social_influence
10,284,1,10,Faces,10,0,3531,13,1843,0,2438,0,No,36,Mostly_individual,Social_influence
10,285,1,10,Faces,10,2,4500,22,2125,3,3766,0,No,36,Mostly_individual,Social_influence
10,286,1,10,Faces,10,24,5000,67,4703,26,5343,0,No,36,Mostly_individual,Social_influence
10,287,1,10,Faces,10,19,13828,64,5047,12,4750,0,No,36,Mostly_individual,Social_influence
10,288,1,10,Faces,10,0,7859,16,4375,0,2843,0,No,36,Mostly_individual,Social_influence
10,289,1,10,Faces,10,2,4781,1,2328,3,4360,0,No,36,Mostly_individual,Social_influence
10,290,1,10,Faces,10,5,5734,32,5531,4,2891,0,No,36,Mostly_individual,Social_influence
10,291,1,10,Hands,10,10,3907,44,2203,8,3954,0,No,36,Mostly_individual,Social_influence
10,292,1,10,Hands,10,21,7407,56,3594,19,5406,0,No,36,Mostly_individual,Social_influence
10,293,1,10,Hands,10,76,13297,17,11000,87,9328,0,No,36,Mostly_individual,Social_influence
10,294,1,10,Hands,10,13,7312,33,1500,11,3344,0,No,36,Mostly_individual,Social_influence
10,295,1,10,Hands,10,14,6953,28,1484,10,5859,0,No,36,Mostly_individual,Social_influence
10,296,1,10,Hands,10,17,4984,54,3313,12,3562,0,No,36,Mostly_individual,Social_influence
10,297,1,10,Hands,10,12,7984,60,2860,17,3562,0,No,36,Mostly_individual,Social_influence
10,298,1,10,Hands,10,5,5719,30,2125,8,3391,0,No,36,Mostly_individual,Social_influence
10,299,1,10,Hands,10,5,7203,31,3016,4,3656,0,No,36,Mostly_individual,Social_influence
10,300,1,10,Hands,10,72,8281,40,3562,77,4640,0,No,36,Mostly_individual,Social_influence
11,302,2,10,Art,10,17,13703,91,2359,14,6796,5,No,79,Mostly_individual,Social_influence
11,303,2,10,Art,10,91,16437,55,5594,96,5094,5,No,79,Mostly_individual,Social_influence
11,304,2,10,Art,10,94,12453,51,4344,95,10062,5,No,79,Mostly_individual,Social_influence
11,305,2,10,Art,10,29,9953,51,1500,27,5875,5,No,79,Mostly_individual,Social_influence
11,306,2,10,Art,10,8,12281,50,2937,8,4515,5,No,79,Mostly_individual,Social_influence
11,307,2,10,Art,10,68,12079,61,3156,68,5297,5,No,79,Mostly_individual,Social_influence
11,308,2,10,Art,10,68,10734,47,5516,72,4532,5,No,79,Mostly_individual,Social_influence
11,309,2,10,Art,10,55,10813,46,3235,53,6485,5,No,79,Mostly_individual,Social_influence
11,310,2,10,Art,10,22,11500,63,3234,22,3735,5,No,79,Mostly_individual,Social_influence
11,311,2,10,Art,10,65,14141,83,5594,74,7171,5,No,79,Mostly_individual,Social_influence
11,312,2,10,Faces,10,8,8438,13,3141,7,4703,5,No,79,Mostly_individual,Social_influence
11,313,2,10,Faces,10,10,16765,17,2937,12,5032,5,No,79,Mostly_individual,Social_influence
11,314,2,10,Faces,10,13,6296,47,2281,16,7828,5,No,79,Mostly_individual,Social_influence
11,315,2,10,Faces,10,51,8110,55,2437,51,3703,5,No,79,Mostly_individual,Social_influence
11,316,2,10,Faces,10,56,24266,35,4922,59,6360,5,No,79,Mostly_individual,Social_influence
11,317,2,10,Faces,10,69,10297,16,3719,68,4594,5,No,79,Mostly_individual,Social_influence
11,318,2,10,Faces,10,26,17625,8,3875,33,4125,5,No,79,Mostly_individual,Social_influence
11,319,2,10,Faces,10,31,16796,62,5360,36,4313,5,No,79,Mostly_individual,Social_influence
11,320,2,10,Faces,10,12,5641,47,2281,11,6235,5,No,79,Mostly_individual,Social_influence
11,321,2,10,Faces,10,28,22032,12,5797,25,13219,5,No,79,Mostly_individual,Social_influence
11,322,2,10,Hands,10,16,7125,59,1938,11,8016,5,No,79,Mostly_individual,Social_influence
11,323,2,10,Hands,10,15,17406,56,7766,10,6547,5,No,79,Mostly_individual,Social_influence
11,324,2,10,Hands,10,66,10156,46,2234,68,4641,5,No,79,Mostly_individual,Social_influence
11,325,2,10,Hands,10,40,13985,26,3938,41,4844,5,No,79,Mostly_individual,Social_influence
11,326,2,10,Hands,10,14,12328,41,5922,13,9125,5,No,79,Mostly_individual,Social_influence
11,327,2,10,Hands,10,10,12391,27,2844,14,7547,5,No,79,Mostly_individual,Social_influence
11,328,2,10,Hands,10,6,7672,5,2906,4,6219,5,No,79,Mostly_individual,Social_influence
11,329,2,10,Hands,10,66,8234,5,2953,64,5390,5,No,79,Mostly_individual,Social_influence
11,330,2,10,Hands,10,13,13547,17,4718,5,6282,5,No,79,Mostly_individual,Social_influence
11,331,2,10,Hands,10,59,18344,27,2922,64,6625,5,No,79,Mostly_individual,Social_influence
12,332,2,10,Art,10,83,14109,17,1906,87,5250,0,No,60,Mostly_individual,Social_influence
12,333,2,10,Art,10,78,12016,31,5546,87,4406,0,No,60,Mostly_individual,Social_influence
12,334,2,10,Art,10,53,10031,95,5828,62,9531,0,No,60,Mostly_individual,Social_influence
12,335,2,10,Art,10,40,5532,50,3031,57,6204,0,No,60,Mostly_individual,Social_influence
12,336,2,10,Art,10,33,12984,25,1656,5,6297,0,No,60,Mostly_individual,Social_influence
12,337,2,10,Art,10,45,6281,64,5547,41,5812,0,No,60,Mostly_individual,Social_influence
12,338,2,10,Art,10,84,17828,61,2344,87,6937,0,No,60,Mostly_individual,Social_influence
12,339,2,10,Art,10,88,9609,72,3281,97,7390,0,No,60,Mostly_individual,Social_influence
12,340,2,10,Art,10,33,11047,63,1734,31,4672,0,No,60,Mostly_individual,Social_influence
12,341,2,10,Art,10,69,6031,25,3203,65,4578,0,No,60,Mostly_individual,Social_influence
12,342,2,10,Faces,10,26,8610,3,3047,21,5281,0,No,60,Mostly_individual,Social_influence
12,343,2,10,Faces,10,4,5266,6,4375,6,5125,0,No,60,Mostly_individual,Social_influence
12,344,2,10,Faces,10,26,11906,47,2687,25,4047,0,No,60,Mostly_individual,Social_influence
12,345,2,10,Faces,10,55,6078,21,2422,64,2921,0,No,60,Mostly_individual,Social_influence
12,346,2,10,Faces,10,32,7859,21,4047,29,4235,0,No,60,Mostly_individual,Social_influence
12,347,2,10,Faces,10,39,9875,36,3531,31,3594,0,No,60,Mostly_individual,Social_influence
12,348,2,10,Faces,10,35,15421,35,3985,15,5860,0,No,60,Mostly_individual,Social_influence
12,349,2,10,Faces,10,41,4656,62,4985,34,5000,0,No,60,Mostly_individual,Social_influence
12,350,2,10,Faces,10,19,8922,47,2844,21,8766,0,No,60,Mostly_individual,Social_influence
12,351,2,10,Faces,10,31,11734,33,5375,19,8516,0,No,60,Mostly_individual,Social_influence
12,352,2,10,Hands,10,22,7015,10,2750,31,8859,0,No,60,Mostly_individual,Social_influence
12,353,2,10,Hands,10,13,14531,35,6985,12,5360,0,No,60,Mostly_individual,Social_influence
12,354,2,10,Hands,10,49,7234,66,2125,61,4250,0,No,60,Mostly_individual,Social_influence
12,355,2,10,Hands,10,21,7890,28,2032,26,7188,0,No,60,Mostly_individual,Social_influence
12,356,2,10,Hands,10,12,17734,7,6234,22,6750,0,No,60,Mostly_individual,Social_influence
12,357,2,10,Hands,10,42,11984,8,2734,24,7938,0,No,60,Mostly_individual,Social_influence
12,358,2,10,Hands,10,19,12969,12,5593,17,7610,0,No,60,Mostly_individual,Social_influence
12,359,2,10,Hands,10,14,5734,60,3407,32,13578,0,No,60,Mostly_individual,Social_influence
12,360,2,10,Hands,10,11,19844,3,2922,17,5313,0,No,60,Mostly_individual,Social_influence
12,361,2,10,Hands,10,50,8594,42,3297,32,5016,0,No,60,Mostly_individual,Social_influence
13,362,2,10,Art,10,18,8375,59,2234,19,2016,1,No,85,Mostly_individual,Social_influence
13,363,2,10,Art,10,46,10219,60,2078,43,2438,1,No,85,Mostly_individual,Social_influence
13,364,2,10,Art,10,54,5203,51,1765,55,2500,1,No,85,Mostly_individual,Social_influence
13,365,2,10,Art,10,70,3297,92,1938,69,2407,1,No,85,Mostly_individual,Social_influence
13,366,2,10,Art,10,19,4875,50,6828,8,2734,1,No,85,Mostly_individual,Social_influence
13,367,2,10,Art,10,65,5937,62,2312,61,2781,1,No,85,Mostly_individual,Social_influence
13,368,2,10,Art,10,61,4219,64,3578,57,4813,1,No,85,Mostly_individual,Social_influence
13,369,2,10,Art,10,36,5672,12,2062,36,3672,1,No,85,Mostly_individual,Social_influence
13,370,2,10,Art,10,29,4063,63,1281,31,2875,1,No,85,Mostly_individual,Social_influence
13,371,2,10,Art,10,24,5610,34,2890,43,2172,1,No,85,Mostly_individual,Social_influence
13,372,2,10,Faces,10,7,4547,30,1547,6,3218,1,No,85,Mostly_individual,Social_influence
13,373,2,10,Faces,10,1,3563,18,1812,0,2234,1,No,85,Mostly_individual,Social_influence
13,374,2,10,Faces,10,14,5438,6,1735,27,2500,1,No,85,Mostly_individual,Social_influence
13,375,2,10,Faces,10,37,4656,41,2719,40,3312,1,No,85,Mostly_individual,Social_influence
13,376,2,10,Faces,10,22,10437,39,3093,35,3797,1,No,85,Mostly_individual,Social_influence
13,377,2,10,Faces,10,18,7032,38,2187,10,2500,1,No,85,Mostly_individual,Social_influence
13,378,2,10,Faces,10,31,9047,8,3000,20,7453,1,No,85,Mostly_individual,Social_influence
13,379,2,10,Faces,10,55,4172,37,3079,37,2250,1,No,85,Mostly_individual,Social_influence
13,380,2,10,Faces,10,25,3985,47,2140,35,3656,1,No,85,Mostly_individual,Social_influence
13,381,2,10,Faces,10,38,18313,51,2203,31,5953,1,No,85,Mostly_individual,Social_influence
13,382,2,10,Hands,10,23,4500,59,1875,30,6406,1,No,85,Mostly_individual,Social_influence
13,383,2,10,Hands,10,24,11015,14,4406,6,2875,1,No,85,Mostly_individual,Social_influence
13,384,2,10,Hands,10,25,5156,26,1609,32,3219,1,No,85,Mostly_individual,Social_influence
13,385,2,10,Hands,10,15,6313,47,2594,17,5719,1,No,85,Mostly_individual,Social_influence
13,386,2,10,Hands,10,29,16750,21,5907,18,4250,1,No,85,Mostly_individual,Social_influence
13,387,2,10,Hands,10,35,7109,47,2484,11,3500,1,No,85,Mostly_individual,Social_influence
13,388,2,10,Hands,10,8,7906,4,2531,28,5469,1,No,85,Mostly_individual,Social_influence
13,389,2,10,Hands,10,9,3531,32,2625,22,4063,1,No,85,Mostly_individual,Social_influence
13,390,2,10,Hands,10,15,8266,17,3734,9,3719,1,No,85,Mostly_individual,Social_influence
13,391,2,10,Hands,10,44,5078,43,2625,41,5203,1,No,85,Mostly_individual,Social_influence
14,392,2,10,Art,10,42,14109,91,2250,37,3938,0,Yes,70,Mostly_individual,Social_influence
14,393,2,10,Art,10,69,10656,31,3312,67,4609,0,Yes,70,Mostly_individual,Social_influence
14,394,2,10,Art,10,49,7109,95,3297,62,4203,0,Yes,70,Mostly_individual,Social_influence
14,395,2,10,Art,10,41,8250,18,2860,27,6875,0,Yes,70,Mostly_individual,Social_influence
14,396,2,10,Art,10,14,10016,3,2594,3,5234,0,Yes,70,Mostly_individual,Social_influence
14,397,2,10,Art,10,57,7172,89,1906,71,3906,0,Yes,70,Mostly_individual,Social_influence
14,398,2,10,Art,10,60,6797,64,2172,64,5032,0,Yes,70,Mostly_individual,Social_influence
14,399,2,10,Art,10,15,5250,85,2812,7,5172,0,Yes,70,Mostly_individual,Social_influence
14,400,2,10,Art,10,37,10438,38,2031,38,4844,0,Yes,70,Mostly_individual,Social_influence
14,401,2,10,Art,10,69,5313,83,3500,80,4843,0,Yes,70,Mostly_individual,Social_influence
14,402,2,10,Faces,10,6,8375,4,2657,3,4657,0,Yes,70,Mostly_individual,Social_influence
14,403,2,10,Faces,10,1,5484,18,4750,0,3656,0,Yes,70,Mostly_individual,Social_influence
14,404,2,10,Faces,10,29,8063,6,2406,28,8078,0,Yes,70,Mostly_individual,Social_influence
14,405,2,10,Faces,10,10,5547,34,2125,3,4187,0,Yes,70,Mostly_individual,Social_influence
14,406,2,10,Faces,10,20,8890,23,3062,28,3235,0,Yes,70,Mostly_individual,Social_influence
14,407,2,10,Faces,10,33,6797,16,2515,21,6032,0,Yes,70,Mostly_individual,Social_influence
14,408,2,10,Faces,10,26,4234,37,2891,11,6422,0,Yes,70,Mostly_individual,Social_influence
14,409,2,10,Faces,10,15,7313,41,2875,9,6954,0,Yes,70,Mostly_individual,Social_influence
14,410,2,10,Faces,10,0,10047,4,1610,0,3375,0,Yes,70,Mostly_individual,Social_influence
14,411,2,10,Faces,10,36,10000,32,3078,12,6515,0,Yes,70,Mostly_individual,Social_influence
14,412,2,10,Hands,10,5,4891,19,1985,4,6750,0,Yes,70,Mostly_individual,Social_influence
14,413,2,10,Hands,10,40,20031,32,4266,9,3391,0,Yes,70,Mostly_individual,Social_influence
14,414,2,10,Hands,10,14,6593,52,2093,5,4359,0,Yes,70,Mostly_individual,Social_influence
14,415,2,10,Hands,10,15,5360,17,3078,4,10078,0,Yes,70,Mostly_individual,Social_influence
14,416,2,10,Hands,10,0,13719,13,9391,1,11609,0,Yes,70,Mostly_individual,Social_influence
14,417,2,10,Hands,10,24,4406,25,2250,4,4234,0,Yes,70,Mostly_individual,Social_influence
14,418,2,10,Hands,10,10,13359,13,3734,5,8234,0,Yes,70,Mostly_individual,Social_influence
14,419,2,10,Hands,10,2,5421,60,2172,0,8031,0,Yes,70,Mostly_individual,Social_influence
14,420,2,10,Hands,10,0,8672,35,4641,3,13000,0,Yes,70,Mostly_individual,Social_influence
14,421,2,10,Hands,10,46,7625,57,2656,20,6750,0,Yes,70,Mostly_individual,Social_influence
15,422,2,10,Art,10,67,5438,17,1375,70,4954,1,No,30,Both_social_and_individual,Social_influence
15,423,2,10,Art,10,53,14313,89,2063,52,3125,1,No,30,Both_social_and_individual,Social_influence
15,424,2,10,Art,10,53,7641,95,1281,52,2437,1,No,30,Both_social_and_individual,Social_influence
15,425,2,10,Art,10,24,4016,21,1266,25,2218,1,No,30,Both_social_and_individual,Social_influence
15,426,2,10,Art,10,34,13140,25,1234,27,1797,1,No,30,Both_social_and_individual,Social_influence
15,427,2,10,Art,10,78,5469,60,1750,75,1844,1,No,30,Both_social_and_individual,Social_influence
15,428,2,10,Art,10,68,3093,85,2890,67,3750,1,No,30,Both_social_and_individual,Social_influence
15,429,2,10,Art,10,19,6469,12,1282,38,3625,1,No,30,Both_social_and_individual,Social_influence
15,430,2,10,Art,10,59,8282,36,1594,65,2797,1,No,30,Both_social_and_individual,Social_influence
15,431,2,10,Art,10,77,5187,55,2421,64,2890,1,No,30,Both_social_and_individual,Social_influence
15,432,2,10,Faces,10,14,4812,30,2047,9,2485,1,No,30,Both_social_and_individual,Social_influence
15,433,2,10,Faces,10,26,3578,4,3485,21,3735,1,No,30,Both_social_and_individual,Social_influence
15,434,2,10,Faces,10,55,5047,39,2125,59,4500,1,No,30,Both_social_and_individual,Social_influence
15,435,2,10,Faces,10,32,3796,42,2203,25,3438,1,No,30,Both_social_and_individual,Social_influence
15,436,2,10,Faces,10,80,4328,33,2719,80,2547,1,No,30,Both_social_and_individual,Social_influence
15,437,2,10,Faces,10,45,10360,35,1188,42,2485,1,No,30,Both_social_and_individual,Social_influence
15,438,2,10,Faces,10,10,4656,10,2843,13,2156,1,No,30,Both_social_and_individual,Social_influence
15,439,2,10,Faces,10,62,8719,59,2734,61,2454,1,No,30,Both_social_and_individual,Social_influence
15,440,2,10,Faces,10,57,9922,0,1156,55,2641,1,No,30,Both_social_and_individual,Social_influence
15,441,2,10,Faces,10,54,7344,12,1953,55,7203,1,No,30,Both_social_and_individual,Social_influence
15,442,2,10,Hands,10,56,3110,32,4438,61,2891,1,No,30,Both_social_and_individual,Social_influence
15,443,2,10,Hands,10,62,9860,29,2610,59,2641,1,No,30,Both_social_and_individual,Social_influence
15,444,2,10,Hands,10,56,8141,66,2703,58,2156,1,No,30,Both_social_and_individual,Social_influence
15,445,2,10,Hands,10,55,7141,36,2969,57,2812,1,No,30,Both_social_and_individual,Social_influence
15,446,2,10,Hands,10,31,16078,6,6172,45,9125,1,No,30,Both_social_and_individual,Social_influence
15,447,2,10,Hands,10,27,5125,25,2516,27,2547,1,No,30,Both_social_and_individual,Social_influence
15,448,2,10,Hands,10,37,4547,4,2141,36,3188,1,No,30,Both_social_and_individual,Social_influence
15,449,2,10,Hands,10,54,6641,27,1328,52,2953,1,No,30,Both_social_and_individual,Social_influence
15,450,2,10,Hands,10,29,7469,3,2968,35,2172,1,No,30,Both_social_and_individual,Social_influence
15,451,2,10,Hands,10,38,8922,44,11656,39,5265,1,No,30,Both_social_and_individual,Social_influence
16,452,2,10,Art,10,70,3703,53,1906,72,2265,0,Yes,70,Both_social_and_individual,Social_influence
16,453,2,10,Art,10,25,5922,62,2797,38,2313,0,Yes,70,Both_social_and_individual,Social_influence
16,454,2,10,Art,10,61,7032,63,4203,59,3781,0,Yes,70,Both_social_and_individual,Social_influence
16,455,2,10,Art,10,59,4687,48,3172,59,3578,0,Yes,70,Both_social_and_individual,Social_influence
16,456,2,10,Art,10,48,6594,3,2375,42,2469,0,Yes,70,Both_social_and_individual,Social_influence
16,457,2,10,Art,10,70,7422,39,4219,53,2265,0,Yes,70,Both_social_and_individual,Social_influence
16,458,2,10,Art,10,51,6203,85,1703,63,4562,0,Yes,70,Both_social_and_individual,Social_influence
16,459,2,10,Art,10,43,7594,85,3922,47,3078,0,Yes,70,Both_social_and_individual,Social_influence
16,460,2,10,Art,10,27,6625,63,2031,42,2875,0,Yes,70,Both_social_and_individual,Social_influence
16,461,2,10,Art,10,58,4375,83,3093,62,2890,0,Yes,70,Both_social_and_individual,Social_influence
16,462,2,10,Faces,10,8,4687,3,3219,7,3703,0,Yes,70,Both_social_and_individual,Social_influence
16,463,2,10,Faces,10,6,6469,0,5063,8,3032,0,Yes,70,Both_social_and_individual,Social_influence
16,464,2,10,Faces,10,40,4219,6,2953,53,3907,0,Yes,70,Both_social_and_individual,Social_influence
16,465,2,10,Faces,10,46,4968,55,1938,53,2796,0,Yes,70,Both_social_and_individual,Social_influence
16,466,2,10,Faces,10,36,6969,38,3391,42,2797,0,Yes,70,Both_social_and_individual,Social_influence
16,467,2,10,Faces,10,49,6281,16,2094,47,3500,0,Yes,70,Both_social_and_individual,Social_influence
16,468,2,10,Faces,10,19,4235,8,2938,21,2375,0,Yes,70,Both_social_and_individual,Social_influence
16,469,2,10,Faces,10,56,6406,7,5437,56,4969,0,Yes,70,Both_social_and_individual,Social_influence
16,470,2,10,Faces,10,26,4625,47,1765,30,2656,0,Yes,70,Both_social_and_individual,Social_influence
16,471,2,10,Faces,10,48,9328,31,2469,35,9750,0,Yes,70,Both_social_and_individual,Social_influence
16,472,2,10,Hands,10,53,4672,32,2343,59,7312,0,Yes,70,Both_social_and_individual,Social_influence
16,473,2,10,Hands,10,47,11563,14,3390,28,3781,0,Yes,70,Both_social_and_individual,Social_influence
16,474,2,10,Hands,10,38,4515,66,1328,36,3687,0,Yes,70,Both_social_and_individual,Social_influence
16,475,2,10,Hands,10,20,3234,47,1907,26,3672,0,Yes,70,Both_social_and_individual,Social_influence
16,476,2,10,Hands,10,26,10219,6,6953,32,2640,0,Yes,70,Both_social_and_individual,Social_influence
16,477,2,10,Hands,10,23,7515,47,3859,23,3969,0,Yes,70,Both_social_and_individual,Social_influence
16,478,2,10,Hands,10,20,6172,12,2594,30,4843,0,Yes,70,Both_social_and_individual,Social_influence
16,479,2,10,Hands,10,14,3672,31,3110,22,5437,0,Yes,70,Both_social_and_individual,Social_influence
16,480,2,10,Hands,10,16,9719,3,3468,22,3375,0,Yes,70,Both_social_and_individual,Social_influence
16,481,2,10,Hands,10,40,3204,44,9766,32,3047,0,Yes,70,Both_social_and_individual,Social_influence
17,482,2,10,Art,10,60,7360,17,1657,47,10329,1,No,34,Mostly_individual,Social_influence
17,483,2,10,Art,10,37,9125,32,1703,14,7109,1,No,34,Mostly_individual,Social_influence
17,484,2,10,Art,10,54,21375,64,2250,40,14406,1,No,34,Mostly_individual,Social_influence
17,485,2,10,Art,10,13,8547,92,1953,12,9031,1,No,34,Mostly_individual,Social_influence
17,486,2,10,Art,10,0,5469,29,1844,4,3406,1,No,34,Mostly_individual,Social_influence
17,487,2,10,Art,10,62,11594,89,4079,81,5656,1,No,34,Mostly_individual,Social_influence
17,488,2,10,Art,10,43,9500,51,1750,37,14829,1,No,34,Mostly_individual,Social_influence
17,489,2,10,Art,10,59,11859,45,3203,27,8563,1,No,34,Mostly_individual,Social_influence
17,490,2,10,Art,10,40,8516,18,3453,47,5750,1,No,34,Mostly_individual,Social_influence
17,491,2,10,Art,10,42,8234,25,2359,35,2890,1,No,34,Mostly_individual,Social_influence
17,492,2,10,Faces,10,9,6312,30,3110,8,6344,1,No,34,Mostly_individual,Social_influence
17,493,2,10,Faces,10,8,6250,6,2515,14,5500,1,No,34,Mostly_individual,Social_influence
17,494,2,10,Faces,10,15,8594,47,2063,22,4532,1,No,34,Mostly_individual,Social_influence
17,495,2,10,Faces,10,42,10953,41,6000,37,3328,1,No,34,Mostly_individual,Social_influence
17,496,2,10,Faces,10,46,16140,37,2281,38,10328,1,No,34,Mostly_individual,Social_influence
17,497,2,10,Faces,10,47,16828,35,1594,37,10828,1,No,34,Mostly_individual,Social_influence
17,498,2,10,Faces,10,30,14078,23,2687,26,10266,1,No,34,Mostly_individual,Social_influence
17,499,2,10,Faces,10,14,10000,41,6203,13,7406,1,No,34,Mostly_individual,Social_influence
17,500,2,10,Faces,10,12,8375,47,3578,23,2953,1,No,34,Mostly_individual,Social_influence
17,501,2,10,Faces,10,24,10859,12,2594,16,8000,1,No,34,Mostly_individual,Social_influence
17,502,2,10,Hands,10,27,3797,10,1078,22,7984,1,No,34,Mostly_individual,Social_influence
17,503,2,10,Hands,10,29,10797,33,7500,8,6765,1,No,34,Mostly_individual,Social_influence
17,504,2,10,Hands,10,56,7797,66,2266,58,8562,1,No,34,Mostly_individual,Social_influence
17,505,2,10,Hands,10,20,8250,15,1360,25,17344,1,No,34,Mostly_individual,Social_influence
17,506,2,10,Hands,10,14,13546,23,4360,16,11391,1,No,34,Mostly_individual,Social_influence
17,507,2,10,Hands,10,17,9093,8,2453,14,12687,1,No,34,Mostly_individual,Social_influence
17,508,2,10,Hands,10,14,19546,28,2500,9,19859,1,No,34,Mostly_individual,Social_influence
17,509,2,10,Hands,10,25,9125,30,1813,43,3641,1,No,34,Mostly_individual,Social_influence
17,510,2,10,Hands,10,23,7266,35,4375,8,5328,1,No,34,Mostly_individual,Social_influence
17,511,2,10,Hands,10,23,9406,45,1781,43,4844,1,No,34,Mostly_individual,Social_influence
18,512,2,10,Art,10,28,4579,58,1546,33,1750,0,No,79,Mostly_individual,Social_influence
18,513,2,10,Art,10,65,8438,58,1969,77,3063,0,No,79,Mostly_individual,Social_influence
18,514,2,10,Art,10,58,2891,64,2391,64,4172,0,No,79,Mostly_individual,Social_influence
18,515,2,10,Art,10,32,5406,18,1859,31,1812,0,No,79,Mostly_individual,Social_influence
18,516,2,10,Art,10,7,4531,4,1922,7,2609,0,No,79,Mostly_individual,Social_influence
18,517,2,10,Art,10,34,4640,89,2063,52,3000,0,No,79,Mostly_individual,Social_influence
18,518,2,10,Art,10,67,3421,47,2985,77,3047,0,No,79,Mostly_individual,Social_influence
18,519,2,10,Art,10,10,3688,51,2328,27,2875,0,No,79,Mostly_individual,Social_influence
18,520,2,10,Art,10,14,5375,63,1546,33,3032,0,No,79,Mostly_individual,Social_influence
18,521,2,10,Art,10,26,3297,60,3078,47,2250,0,No,79,Mostly_individual,Social_influence
18,522,2,10,Faces,10,34,2656,3,1813,25,1969,0,No,79,Mostly_individual,Social_influence
18,523,2,10,Faces,10,6,3156,18,4906,16,2328,0,No,79,Mostly_individual,Social_influence
18,524,2,10,Faces,10,17,2375,25,2422,31,1860,0,No,79,Mostly_individual,Social_influence
18,525,2,10,Faces,10,56,5172,39,5328,53,2813,0,No,79,Mostly_individual,Social_influence
18,526,2,10,Faces,10,25,4969,68,2141,33,2750,0,No,79,Mostly_individual,Social_influence
18,527,2,10,Faces,10,33,4234,59,2000,39,1750,0,No,79,Mostly_individual,Social_influence
18,528,2,10,Faces,10,6,3813,25,3516,15,2703,0,No,79,Mostly_individual,Social_influence
18,529,2,10,Faces,10,62,8156,7,2812,41,3703,0,No,79,Mostly_individual,Social_influence
18,530,2,10,Faces,10,38,3328,41,1438,28,3687,0,No,79,Mostly_individual,Social_influence
18,531,2,10,Faces,10,45,4844,12,2015,25,8578,0,No,79,Mostly_individual,Social_influence
18,532,2,10,Hands,10,53,3797,10,1468,44,4266,0,No,79,Mostly_individual,Social_influence
18,533,2,10,Hands,10,51,8531,14,4438,44,3953,0,No,79,Mostly_individual,Social_influence
18,534,2,10,Hands,10,51,6562,66,1078,34,3656,0,No,79,Mostly_individual,Social_influence
18,535,2,10,Hands,10,33,3641,47,4312,30,3641,0,No,79,Mostly_individual,Social_influence
18,536,2,10,Hands,10,49,6532,19,5906,23,5563,0,No,79,Mostly_individual,Social_influence
18,537,2,10,Hands,10,6,4578,13,3953,14,4187,0,No,79,Mostly_individual,Social_influence
18,538,2,10,Hands,10,9,4609,13,2734,11,9828,0,No,79,Mostly_individual,Social_influence
18,539,2,10,Hands,10,29,3406,60,2922,25,2891,0,No,79,Mostly_individual,Social_influence
18,540,2,10,Hands,10,7,5093,18,5187,19,3938,0,No,79,Mostly_individual,Social_influence
